"127462";"ОВД ПРЕСНЕНСКОГО РАЙОНА УВД ЦАО Г.МОСКВЫ";"772-112"
"127463";"ОВД ПРЕСНЕНСКИЙ ПС №1 УВД ЦАО Г. МОСКВЫ";"772-112"
"127464";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ПРЕСНЕНСКИЙ ГОРОДА МОСКВЫ";"772-112"
"127465";"ОВД ПРЕСНЕНСКИЙ ПС №2 УВД ЦАО Г. МОСКВЫ";"772-113"
"127466";"ОВД ТВЕРСКОЙ ПС №1 УВД ЦАО Г. МОСКВЫ";"772-114"
"127467";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ТВЕРСКОЙ ГОРОДА МОСКВЫ";"772-114"
"127468";"ОВД БАСМАННЫЙ ПС №1 УВД ЦАО Г. МОСКВЫ";"772-116"
"127469";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА БАСМАННЫЙ ГОРОДА МОСКВЫ";"772-116"
"127470";"ОВД ТАГАНСКИЙ ПС №1 УВД ЦАО Г. МОСКВЫ";"772-118"
"127471";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ТАГАНСКИЙ ГОРОДА МОСКВЫ";"772-118"
"127472";"ОВД ТАГАНСКИЙ ПС №2 УВД ЦАО Г. МОСКВЫ";"772-119"
"127473";"ОВД ЗАМОСКВОРЕЧЬЕ ПС №1 УВД ЦАО Г. МОСКВЫ";"772-120"
"127474";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ЗАМОСКВОРЕЧЬЕ ГОРОДА МОСКВЫ";"772-120"
"127475";"ОВД ЗАМОСКВОРЕЧЬЕ ПС №2 УВД ЦАО Г. МОСКВЫ";"772-121"
"127476";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ЯКИМАНКА ГОРОДА МОСКВЫ";"772-122"
"127477";"ОВД МЕЩАНСКИЙ ПС №1 УВД ЦАО Г. МОСКВЫ";"772-123"
"127478";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МЕЩАНСКИЙ ГОРОДА МОСКВЫ";"772-123"
"127479";"ОВД КРАСНОСЕЛЬСКИЙ ПС № 1 УВД ЦАО Г. МОСКВЫ";"772-124"
"127480";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА КРАСНОСЕЛЬСКИЙ ГОРОДА МОСКВЫ";"772-124"
"127481";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА РАМЕНКИ ГОРОДА МОСКВЫ";"772-128"
"127482";"ОВД РАМЕНКИ УВД ЗАО Г. МОСКВЫ";"772-129"
"127483";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МГУ ГОРОДА МОСКВЫ";"772-129"
"127484";"ОВД ОЧАКОВО-МАТВЕЕВСКОЕ ПС №2 УВД ЗАО Г. МОСКВЫ";"772-130"
"127485";"ОМ ПРОСПЕКТ ВЕРНАДСКОГО УВД ЗАО Г. МОСКВЫ";"772-131"
"127486";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ПР. ВЕРНАДСКОГО ГОРОДА МОСКВЫ";"772-131"
"127487";"ОВД ОЧАКОВО-МАТВЕЕВСКОЕ ПС №1 УВД ЗАО Г. МОСКВЫ";"772-132"
"127488";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МАТВЕЕВСКОЕ ГОРОДА МОСКВЫ";"772-132"
"127489";"ОВД МАРФИНО УВД СВАО Г. МОСКВЫ";"772-137"
"127490";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МАРФИНО ГОРОДА МОСКВЫ";"772-137"
"127491";"ОВД ХОРОШЕВО-МНЕВНИКИ ПС № 2 УВД СЗАО Г. МОСКВЫ";"772-139"
"127492";"ОВД КОНЬКОВО ПС № 2 УВД ЮЗАО Г. МОСКВЫ";"772-142"
"127493";"ОВД ЗЮЗИНО ПС № 2 УВД ЮЗАО Г. МОСКВЫ";"772-143"
"127494";"ОВД ТЕПЛЫЙ СТАН ПС № 2 УВД ЮЗАО Г. МОСКВЫ";"772-144"
"127495";"ОВД ТЕПЛЫЙ СТАН ПС № 1 УВД ЮЗАО Г. МОСКВЫ";"772-144"
"127496";"ОВД МЕЩАНСКИЙ ПС № 2 УВД ЦАО Г. МОСКВЫ";"772-145"
"127497";"ОВД ПРЕСНЕНСКИЙ ПС № 3 УВД ЦАО Г. МОСКВЫ";"772-146"
"127498";"ОВД ТАГАНСКИЙ ПС № 3 УВД ЦАО Г. МОСКВЫ";"772-147"
"127499";"ОВД РАЙОНА МАРЬИНА РОЩА УВД СВАО Г.МОСКВЫ";"772-149"
"127500";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МАРЬИНА РОЩА ГОРОДА МОСКВЫ";"772-149"
"127501";"ОВД ОСТАНКИНСОГО РАЙОНА УВД СВАО Г.МОСКВЫ";"772-150"
"127502";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА ОСТАНКИНО ГОРОДА МОСКВЫ";"772-150"
"127503";"ОВД РАЙОНА СВИБЛОВО УВД СВАО Г.МОСКВЫ";"772-151"
"127504";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА СВИБЛОВО ГОРОДА МОСКВЫ";"772-151"
"127505";"ОВД КУРКИНО УВД СЗАО Г. МОСКВЫ";"772-158"
"127506";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА КУРКИНО ГОРОДА МОСКВЫ";"772-158"
"127507";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА НЕКРАСОВКА ГОРОДА МОСКВЫ";"772-159"
"127508";"1 ОТДЕЛЕНИЕ МИЛИЦИИ 6 РУВД ЦАО Г.МОСКВЫ";"773-001"
"127509";"2 ОТДЕЛЕНИЕ МИЛИЦИИ 6 РУВД ЦАО Г.МОСКВЫ";"773-002"
"127510";"60 ОТДЕЛЕНИЕ МИЛИЦИИ 1 РУВД ЦАО Г.МОСКВЫ";"773-003"
"127511";"107 ОТДЕЛЕНИЕ МИЛИЦИИ 1 РУВД ЦАО Г.МОСКВЫ";"773-004"
"127512";"5 ОТДЕЛЕНИЕ МИЛИЦИИ 2 РУВД ЦАО Г.МОСКВЫ";"773-005"
"127513";"6 ОТДЕЛЕНИЕ МИЛИЦИИ УВД ЗАО Г. МОСКВЫ";"773-006"
"127514";"7 ОТДЕЛЕНИЕ МИЛИЦИИ 1 РУВД ЦАО Г.МОСКВЫ";"773-007"
"127515";"150 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ЯСЕНЕВО УВД ЮЗАО Г. МОСКВЫ";"773-008"
"127516";"10 ОТДЕЛЕНИЕ МИЛИЦИИ 3 РУВД ЦАО Г.МОСКВЫ";"773-010"
"127517";"11 ОТДЕЛЕНИЕ МИЛИЦИИ 2 РУВД ЦАО Г.МОСКВЫ";"773-011"
"127518";"83 ОТДЕЛЕНИЕ МИЛИЦИИ 2 РУВД ЦАО Г.МОСКВЫ";"773-012"
"127519";"88 ОТДЕЛЕНИЕ МИЛИЦИИ 2 РУВД ЦАО Г.МОСКВЫ";"773-013"
"127520";"14 ОТДЕЛЕНИЕ МИЛИЦИИ 3 РУВД ЦАО Г.МОСКВЫ";"773-014"
"127521";"64 ОТДЕЛЕНИЕ МИЛИЦИИ 3 РУВД ЦАО Г.МОСКВЫ";"773-015"
"127522";"5 ОТДЕЛ МИЛИЦИИ 3 РУВД ЦАО Г.МОСКВЫ";"773-016"
"127523";"4 ОТДЕЛ МИЛИЦИИ 3 РУВД ЦАО Г.МОСКВЫ";"773-017"
"127524";"18 ОТДЕЛЕНИЕ МИЛИЦИИ 7 РУВД ЦАО Г.МОСКВЫ";"773-018"
"127525";"92 ОТДЕЛЕНИЕ МИЛИЦИИ 4 РУВД ЦАО Г.МОСКВЫ";"773-019"
"127526";"164 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ЯСЕНЕВО УВД ЮЗАО Г. МОСКВЫ";"773-020"
"127527";"2 ОТДЕЛ МИЛИЦИИ 5 РУВД ЦАО Г.МОСКВЫ";"773-021"
"127528";"3 ОТДЕЛ МИЛИЦИИ 7 РУВД ЦАО Г.МОСКВЫ";"773-022"
"127529";"68 ОТДЕЛЕНИЕ МИЛИЦИИ 7 РУВД ЦАО Г.МОСКВЫ";"773-023"
"127530";"98 ОТДЕЛЕНИЕ МИЛИЦИИ 7 РУВД ЦАО Г.МОСКВЫ";"773-024"
"127531";"ОМ ОЧАКОВО УВД ЗАО Г. МОСКВЫ";"773-025"
"127532";"26 ОТДЕЛЕНИЕ МИЛИЦИИ 4 РУВД ЦАО Г.МОСКВЫ";"773-026"
"127533";"ПАСПОРТНО-ВИЗОВОЕ ОТДЕЛЕНИЕ ОВД РАЙОНА МОЛЖАНИНОВСКИЙ ГОРОДА МОСКВЫ";"773-028"
"127534";"29 ОТДЕЛЕНИЕ МИЛИЦИИ 4 РУВД ЦАО Г.МОСКВЫ";"773-029"
"127535";"30 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ПРЕОБРАЖЕНСКОЕ УВД ВАО Г. МОСКВЫ";"773-030"
"127536";"ОМ БУСИНОВО УВД САО Г. МОСКВЫ";"773-031"
"127537";"81 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ВЕШНЯКИ УВД ВАО Г. МОСКВЫ";"773-032"
"127538";"152 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ИВАНОВСКОЕ УВД ВАО Г. МОСКВЫ";"773-033"
"127539";"125 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД СЕВЕРНОЕ ИЗМАЙЛОВО УВД ВАО Г. МОСКВЫ";"773-034"
"127540";"62 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД СОКОЛИНАЯ ГОРА УВД ВАО Г. МОСКВЫ";"773-035"
"127541";"1 ОТДЕЛ МИЛИЦИИ 4 РУВД ЦАО Г.МОСКВЫ";"773-036"
"127542";"37 ОТДЕЛЕНИЕ МИЛИЦИИ 5 РУВД ЦАО Г.МОСКВЫ";"773-037"
"127543";"65 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ГОЛЬЯНОВО УВД ВАО Г. МОСКВЫ";"773-038"
"127544";"ОВД НЕКРАСОВКА УВД ЮВАО Г. МОСКВЫ";"773-038"
"127545";"39 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ПЕРОВО УВД ВАО Г. МОСКВЫ";"773-039"
"127546";"111 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ТИМИРЯЗЕВСКИЙ УВД САО Г. МОСКВЫ";"773-040"
"127547";"ОМ ВОСТОЧНЫЙ УВД ВАО Г.МОСКВЫ";"773-041"
"127548";"ОМ МАТВЕЕВСКОЕ УВД ЗАО Г. МОСКВЫ";"773-042"
"127549";"43 ОТДЕЛЕНИЕ МИЛИЦИИ 2 РУВД ЦАО Г.МОСКВЫ";"773-043"
"127550";"158 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД БИБИРЕВО УВД СВАО Г.МОСКВЫ";"773-044"
"127551";"170 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД БИБИРЕВО УВД СВАО Г.МОСКВЫ";"773-045"
"127552";"46 ОТДЕЛЕНИЕ МИЛИЦИИ 4 РУВД ЦАО Г.МОСКВЫ";"773-046"
"127553";"47 ОТДЕЛЕНИЕ МИЛИЦИИ 6 РУВД ЦАО Г.МОСКВЫ";"773-047"
"127554";"141 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД ОТРАДНОЕ УВД СВАО Г.МОСКВЫ";"773-048"
"127555";"105 ОТДЕЛЕНИЕ МИЛИЦИИ ОВД СЕВЕРНОЕ МЕДВЕДКОВО УВД СВАО Г.МОСКВЫ";"773-049"
"127556";"ОМ СВИБЛОВО УВД СВАО Г. МОСКВЫ";"773-050"
"127557";"ОМ ПОСЕЛОК СЕВЕРНЫЙ УВД СВАО Г.МОСКВЫ";"773-053"
"127559";"ОТДЕЛ УФМС РОССИИ ПО САРАТОВСКОЙ ОБЛ. В ЗАВОДСКОМ  Р-НЕ Г. САРАТОВА";"640-002"
"127560";"Отдел внутренних дел города Волгореченска Костромской области";"442-029"
"127563";"ТП В ГОРОДЕ РАДУЖНЫЙ МРО УФМС РОССИИ ПО ВЛАДИМИРСКОЙ ОБЛ. В Г. ВЛАДИМИРЕ";"330-039"
"127564";"МРО УФМС РОССИИ ПО ВЛАДИМИРСКОЙ ОБЛ. В Г. ВЛАДИМИРЕ";"330-040"
"127565";"РАДУЖНИНСКОЕ ПОМ КИРОВО-ЧЕПЕЦКОГО Р-НА Г. КИРОВА";"433-003"
"127566";"2 ОМ УВД КИРОВСКОЙ ОБЛ.";"433-013"
"127567";"4 ОВД ОМУТНИНСКОГО Р-НА КИРОВСКОЙ ОБЛ.";"433-014"
"127568";"6 ОМ УВД КИРОВСКОЙ ОБЛАСТИ";"433-016"
"127571";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ЮАО";""
"127572";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ЮЗАО";""
"127573";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ЗАО";""
"127574";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В СЗАО";""
"127575";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В САО";""
"127576";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ЗЕЛЕНОГРАДЕ";""
"127577";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ЦАО";""
"127578";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ЮВАО";""
"127579";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В ВАО";""
"127580";"ОТДЕЛ ПРОВЕДЕНИЯ ПРОВЕРОЧНЫХ МЕРОПРИЯТИЙ ОУФМС РОССИИ ПО Г. МОСКВЕ В СВАО";""
"127582";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КОСТРОМСКОЙ ОБЛАСТИ В ЦЕНТРАЛЬНОМ ОКРУГЕ ГОР. КОСТРОМЫ";"440-001"
"127583";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КОСТРОМСКОЙ ОБЛАСТИ В ФАБРИЧНОМ ОКРУГЕ ГОР. КОСТРОМЫ";"440-002"
"127584";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО КОСТРОМСКОЙ ОБЛАСТИ В ДАВЫДОВСКОМ ОКРУГЕ ГОР. КОСТРОМЫ";"440-004"
"127585";"ТЕРРИТОРИАЛЬНЫЙ ПУНКТ РОССИИ ПО КОСТРОМСКОЙ ОБЛАСТИ В ГАЛИЧСКОМ РАЙОНЕ";"440-009"
"127587";"ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В КИРОВСКОМ Р-НЕ Г. КАЗАНИ";"160-004"
"127588";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН (С МЕСТОМ ДИСЛОКАЦИИ В П. НИЖНИЕ ВЯЗОВЫЕ)";"160-022"
"127589";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ТЮЛЯЧИНСКОМ Р-НЕ";"160-059"
"127590";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ЧЕРЕМШАНСКОМ Р-НЕ";"160-060"
"127591";"ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В ЮТАЗИНСКОМ Р-НЕ";"160-061"
"127592";"ОУФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ";"160-078"
"127593";"МЕЖРАЙОННОЕ ОТДЕЛЕНИЕ УФМС РОССИИ ПО УЛЬЯНОВСКОЙ ОБЛ. В НОВОСПАССКОМ Р-НЕ";"730-015"
"127594";"Отделение контроля за пребыванием иностранных граждан в ""Порт-Кавказе""";""
"127595";"Отдел гражданства, РВП и ВЖ УФМС России по гор. Москве";"770-002"
"127596";"УВД Кировского р-на г. Казани";"162-061"
"127597";"ОАСР УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН";"160-079"
"127608";"ТП В ПГТ ЯБЛОНОВСКОМ ОТДЕЛЕНИЯ ОФМС РОССИИ ПО РЕСПУБЛИКЕ АДЫГЕЯ В ТАХТАМУКАЙСКОМ Р-НЕ";"010-008"
"127609";"ОТДЕЛЕНИЕ МИЛИЦИИ В Г.АЛЕЙСК-4";"223-007"
"127610";"ЗАТО СИБИРСКИЙ";"222-073"
"127611";"ТП В П. СИЛИКАТНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ИНДУСТРИАЛЬНОМ Р-НЕ Г. БАРНАУЛА";"220-074"
"127612";"ТП В П. ЗАПАДНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ОКТЯБРЬСКОМ Р-НЕ Г. БАРНАУЛА";"220-075"
"127613";"ТП В П. ЮЖНОМ ОУФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ В ЦЕНТРАЛЬНОМ Р-НЕ Г. БАРНАУЛА";"220-076"
"127614";"ТП №2 В Г. БИЙСКЕ МЕЖРАЙОННОГО ОТДЕЛА №2 УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ";"220-077"
"127615";"ТП №2 В Г. РУБЦОВСКЕ МЕЖРАЙОННОГО ОТДЕЛА №10 УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ";"220-078"
"127616";"ТЕРРИТОРИАЛЬНОЕ ОТДЕЛЕНИЕ В Г. БИЙСКЕ МЕЖРАЙОННОГО ОТДЕЛА №2 УФМС РОССИИ ПО АЛТАЙСКОМУ КРАЮ";"220-010"
"127617";"УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"290-030"
"127618";"ОТДЕЛ ПО ВОПРОСАМ ТРУДОВОЙ МИГРАЦИИ, БЕЖЕНЦАМ, ВЫНУЖДЕННЫМ ПЕРЕСЕЛЕНЦАМ, СООТЕЧЕСТВЕННИКАМ";"290-030"
"127619";"ОТДЕЛ ИММИГРАЦИОННОГО КОНТРОЛЯ";"290-030"
"127620";"ОТДЕЛ ПО ВОПРОСАМ ПАСПОРТНОЙ И РЕГИСТРАЦИОННОЙ РАБОТЫ, ГРАЖДАНСТВА И РЕАДМИССИИ";"290-030"
"127621";"ОТДЕЛ ОФОРМЛЕНИЯ ЗАГРАНИЧНЫХ ПАСПОРТОВ";"290-030"
"127622";"ОТДЕЛ АДРЕСНО-СПРАВОЧНОЙ РАБОТЫ";"290-030"
"127623";"ОТДЕЛЕНИЕ УФМС РОССИИ ПО АСТРАХАНСКОЙ ОБЛ. В ПРИВОЛЖСКОМ Р-НЕ";"300-019"
"127624";"ОТДЕЛЕНИЕ №4 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД";"310-000"
"127625";"ОТДЕЛЕНИЕ №4 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД";"310-001"
"127626";"ТП В РОВЕНЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. АЛЕКСЕЕВКА";"310-010"
"127627";"ТП В РОВЕНЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-010"
"127628";"ТП В ВАЛУЙСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-012"
"127629";"ТП В ВАЛУЙСКОМ Р-НА МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-038"
"127630";"ОТДЕЛЕНИЕ №1 МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-012"
"127631";"ТП В ВАЛУЙСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-012"
"127632";"ТП В Г. БЕЛГОРОД-22 ОТДЕЛА УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД";"310-016"
"127633";"ТП В Г. БЕЛГОРОД-22 ОУФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. БЕЛГОРОД";"310-016"
"127634";"МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-033"
"127635";"ОТДЕЛ УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-033"
"127636";"ТП В ЧЕРНЯНСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-023"
"127637";"ТП В НОВООСКОЛЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-022"
"127638";"ТП В НОВООСКОЛЬСКОМ Р-НА МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. ВАЛУЙКИ";"310-022"
"127639";"ТП В НОВООСКОЛЬСКОМ Р-НЕ МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. АЛЕКСЕЕВКА";"310-022"
"127640";"ОТДЕЛЕНИЕ № 2 МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-021"
"127641";"ОТДЕЛЕНИЕ № 2 ОТДЕЛА УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-021"
"127642";"ОТДЕЛЕНИЕ № 1 МО УФМС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛ. В Г. СТАРЫЙ ОСКОЛ";"310-020"
"127643";"УВД Г. БЕЛГОРОДА";"315-756"
"127644";"ЦЕНТР ПАСПОРТНО-ВИЗОВОЙ РАБОТЫ С ИГ И ЛБГ ПРИ УВД БЕЛГОРОДСКОЙ ОБЛ.";"315-818"
"127645";"ОВД  БЕЖИЦКОГО Р-НА ГОРОДА БРЯНСКА";"322-001"
"127646";"ОВД  ВОЛОДАРСКОГО Р-НА ГОРОДА БРЯНСКА";"322-002"
"127647";"УВД СОВЕТСКОГО Р-НА ГОРОДА БРЯНСКА";"322-003"
"127648";"ОВД  ФОКИНСКОГО Р-НА ГОРОДА БРЯНСКА";"322-004"
"127649";"ОВД  БРАСОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-005"
"127650";"ОВД  БРЯНСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-006"
"127651";"ОВД  ВЫГОНИЧСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-007"
"127652";"ОВД  ГОРДЕЕВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-008"
"127653";"ОВД  ДУБРОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-009"
"127654";"ОВД  Г. ДЯТЬКОВО И ДЯТЬКОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-010"
"127655";"ОВД  ЖИРЯТИНСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-011"
"127656";"ОВД  ЖУКОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-012"
"127657";"ОВД ЗЛЫНКОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-013"
"127658";"ОВД  КАРАЧЕВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-014"
"127659";"ОВД  КЛЕТНЯНСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-015"
"127660";"ОВД  КЛИМОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-016"
"127661";"ОВД  ГОРОДА КЛИНЦЫ И КЛИНЦОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-017"
"127662";"ОВД  КОМАРИЧСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-018"
"127663";"ОВД  КРАСНОГОРСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-019"
"127664";"ОВД  МГЛИНСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-020"
"127665";"ОВД  НАВЛИНСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-021"
"127666";"ОВД  Г. НОВОЗЫБКОВА И НОВОЗЫБКОВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-022"
"127667";"ОВД  ПОГАРСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-023"
"127668";"ОВД  ПОЧЕПСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-024"
"127669";"ОВД  РОГНЕДИНСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-025"
"127670";"ОВД  СЕВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-026"
"127671";"ОВД  Г. СЕЛЬЦО  БРЯНСКОЙ ОБЛ.";"322-027"
"127672";"ОВД  СТАРОДУБСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-028"
"127673";"ОВД  СУЗЕМСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-029"
"127674";"ОВД  СУРАЖСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-030"
"127675";"ОВД  ТРУБЧЕВСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-031"
"127676";"ОВД  УНЕЧСКОГО Р-НА  БРЯНСКОЙ ОБЛ.";"322-032"
"127677";"ТП УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В П. ЛОКОТЬ";"320-005"
"127678";"ТП №1 (С МЕСТОМ ДИСЛОКАЦИИ В ПГТ. ВЫГОНИЧИ) МО УФМС РОССИИ ПО БРЯНСКОЙ ОБЛ. В Г. БРЯНСКЕ";"320-007"
